total_area,num_rooms,num_bedrooms,num_bathrooms,num_living_rooms,num_kitchens,quality_score,complexity_score,estimated_cost
133.26,6,3,1,1,1,7,1,120931.82
96.01,5,2,1,1,1,8,5,107522.67
239.88,8,3,3,1,1,9,6,265426.6
122.42,6,3,1,1,1,8,6,132084.35
115.65,6,2,2,1,1,7,1,109526.97
102.91,4,1,1,1,1,3,1,60302.91
131.55,7,2,3,1,1,6,6,126539.49
148.03,5,2,1,1,1,8,7,153897.74
256.19,9,5,2,1,1,7,2,223035.49
201.66,8,4,2,1,1,4,7,144134.6
140.42,5,2,1,1,1,7,5,131164.27
110.36,6,2,2,1,1,7,7,117260.58
176.08,7,3,1,2,1,3,2,103470.35
174.16,7,2,3,1,1,5,7,144202.84
176.88,6,2,2,1,1,5,6,137763.21
144.61,7,3,1,2,1,4,6,105289.41
173.2,6,3,1,1,1,6,6,146586.78
198.07,7,3,2,1,1,6,7,172051.97
111.03,6,3,1,1,1,4,3,80066.09
125.92,6,3,1,1,1,5,1,96264.37
134.44,7,3,1,2,1,3,1,79601.94
126.4,5,2,1,1,1,5,3,94755.35
193.57,7,3,2,1,1,5,3,142159.57
147.91,6,3,1,1,1,5,5,120007.89
132.89,6,3,1,1,1,4,7,99841.19
116.96,5,1,1,2,1,3,5,76741.96
151.76,6,2,2,1,1,7,3,140416.49
167.16,8,4,2,1,1,8,7,184068.36
205.22,8,5,1,1,1,4,1,130405.63
147.55,8,5,1,1,1,6,6,132396.02
252.7,9,3,3,2,1,4,7,180353.1
173.8,6,3,1,1,1,8,6,174078.75
132.63,5,2,1,1,1,6,3,111267.03
126.94,7,3,1,2,1,4,1,88109.57
93.91,5,2,1,1,1,5,1,73920.6
126.63,5,2,1,1,1,9,2,134987.9
143.62,5,2,1,1,1,7,6,136155.77
110.92,6,3,1,1,1,6,2,97339.26
118.44,6,2,1,2,1,8,2,123855.11
137.36,6,2,2,1,1,8,1,137458.56
140.51,7,2,3,1,1,5,1,110787.56
192.0,7,1,3,2,1,4,7,138732.71
162.05,8,4,1,2,1,7,2,152160.02
142.33,5,2,1,1,1,6,2,117725.29
139.36,6,3,1,1,1,7,4,131846.99
148.6,5,2,1,1,1,7,6,139217.34
177.85,6,3,1,1,1,6,1,139120.17
116.29,6,2,2,1,1,4,6,91202.38
121.36,6,3,1,1,1,6,1,101788.98
123.59,6,1,3,1,1,9,3,147428.33
152.35,7,3,1,2,1,6,2,128776.09
209.67,8,4,2,1,1,7,7,200070.07
143.33,8,3,3,1,1,7,5,146512.24
121.15,6,3,1,1,1,4,3,84021.17
227.45,8,2,3,2,1,9,3,241585.43
95.87,5,2,1,1,1,8,7,110307.85
151.14,8,3,3,1,1,8,6,169000.88
137.09,5,1,2,1,1,6,7,123891.41
198.59,7,2,2,2,1,7,6,189509.98
198.0,8,4,1,2,1,3,1,115955.13
152.76,6,2,2,1,1,7,3,145148.29
133.56,6,3,1,1,1,3,1,80382.21
269.76,9,3,3,2,1,9,5,287513.39
124.08,5,1,1,2,1,6,4,107182.38
84.35,4,1,1,1,1,3,7,57457.84
131.4,7,3,2,1,1,5,1,100935.09
119.76,5,2,1,1,1,8,5,126748.13
187.45,7,4,1,1,1,3,7,115329.14
91.72,4,1,1,1,1,6,1,81566.82
161.11,6,2,2,1,1,5,6,128710.84
124.79,5,2,1,1,1,5,7,102811.2
252.42,9,4,2,2,1,4,5,172882.26
135.22,6,3,1,1,1,9,4,149919.79
122.36,5,2,1,1,1,6,2,102197.91
123.86,6,3,1,1,1,7,2,116223.26
235.12,8,5,1,1,1,3,4,137576.56
179.59,6,2,2,1,1,9,1,186143.17
190.7,7,4,1,1,1,9,2,195616.76
154.51,7,3,1,2,1,7,2,141427.49
180.75,7,4,1,1,1,6,5,151227.78
108.13,6,3,1,1,1,7,7,109582.34
145.82,5,2,1,1,1,4,2,95669.02
124.42,5,2,1,1,1,7,5,121205.09
163.92,7,3,2,1,1,4,2,114267.01
136.04,5,2,1,1,1,7,2,120936.34
123.89,6,3,1,1,1,8,4,128713.0
119.37,6,2,2,1,1,6,6,110922.44
210.13,8,2,3,2,1,3,2,126189.98
135.25,7,2,2,2,1,9,7,163803.21
128.51,7,2,3,1,1,7,1,126959.24
170.8,9,4,3,1,1,9,4,197693.05
184.21,8,3,3,1,1,8,6,197725.85
168.54,6,2,1,2,1,4,7,122066.58
192.19,9,3,3,2,1,4,5,140362.83
109.58,5,1,2,1,1,9,6,133941.7
129.72,6,3,1,1,1,4,2,91251.33
141.78,7,3,2,1,1,7,4,138707.46
121.02,6,1,2,2,1,8,1,125842.99
199.84,9,4,3,1,1,6,3,170386.92
207.19,9,4,3,1,1,8,6,217567.44
127.07,5,2,1,1,1,9,5,145760.49
128.56,6,2,2,1,1,4,5,95152.62
149.08,6,2,2,1,1,8,4,154201.83
90.78,5,1,2,1,1,6,5,85932.72
120.06,6,3,1,1,1,8,1,118362.57
206.85,7,3,2,1,1,7,4,190097.26
160.21,8,3,2,2,1,8,3,168378.68
132.51,5,2,1,1,1,3,3,79608.99
130.28,5,2,1,1,1,3,5,82163.82
139.53,6,2,2,1,1,7,3,136026.07
193.63,7,4,1,1,1,3,4,115855.06
173.71,7,3,2,1,1,4,7,127844.86
117.17,5,2,1,1,1,8,5,122850.12
111.44,6,3,1,1,1,8,1,112820.54
267.9,9,4,3,1,1,5,2,194679.76
224.01,10,4,4,1,1,4,2,153134.03
146.85,6,3,1,1,1,6,4,122666.33
123.0,6,2,2,1,1,9,2,140632.28
151.06,7,4,1,1,1,8,3,152511.42
183.12,7,2,3,1,1,6,5,161973.63
197.8,7,2,2,2,1,6,3,165576.38
194.27,7,3,2,1,1,9,3,203605.65
115.6,6,2,2,1,1,8,3,126154.85
175.15,7,3,2,1,1,5,6,139518.99
173.12,7,2,3,1,1,4,3,121699.99
149.1,7,3,1,2,1,6,1,121398.42
117.89,5,1,2,1,1,3,3,72981.39
183.82,7,3,1,2,1,3,3,107889.37
172.57,8,3,3,1,1,8,6,186035.63
106.96,5,1,1,2,1,7,6,107723.39
140.08,5,2,1,1,1,8,2,137867.44
157.43,8,3,3,1,1,9,4,181203.66
196.23,7,4,1,1,1,6,6,167858.54
139.32,6,2,2,1,1,8,2,141622.68
102.44,5,1,2,1,1,5,2,84408.4
115.87,6,2,2,1,1,5,4,94980.24
143.67,7,3,1,2,1,6,1,119237.82
130.06,6,3,1,1,1,6,3,113475.53
111.45,4,1,1,1,1,6,1,90618.82
106.58,5,1,1,2,1,8,4,114531.16
175.33,7,3,2,1,1,4,6,128378.72
110.05,5,2,1,1,1,4,4,78993.56
201.3,7,2,2,2,1,9,3,210267.34
160.87,7,2,2,2,1,5,1,119473.12
109.25,6,3,1,1,1,4,3,78683.23
110.29,5,1,1,2,1,3,5,72585.34
112.12,5,2,1,1,1,5,3,89549.87
200.96,7,2,2,2,1,6,7,177056.26
110.46,6,1,2,2,1,8,5,126054.92
167.86,6,3,1,1,1,7,7,160462.05
140.95,6,2,2,1,1,9,4,160604.82
102.46,5,2,1,1,1,3,2,65938.68
99.47,4,1,1,1,1,3,4,63406.71
129.29,5,2,1,1,1,7,3,118645.81
124.22,5,2,1,1,1,6,2,104239.73
166.32,7,2,2,2,1,9,1,178084.94
157.37,8,4,2,1,1,8,2,159041.68
143.72,6,3,1,1,1,3,4,87279.35
176.85,6,3,1,1,1,6,3,146019.93
238.1,8,5,1,1,1,8,6,234148.42
190.87,8,2,4,1,1,8,1,190472.49
105.25,5,1,1,2,1,9,2,121101.01
166.84,8,3,3,1,1,7,6,167322.36
139.03,7,3,2,1,1,7,6,139281.95
163.81,7,3,1,2,1,5,1,124428.65
121.51,5,1,2,1,1,3,5,79489.98
108.44,5,2,1,1,1,3,3,66035.65
174.53,6,2,2,1,1,8,2,169502.93
172.74,7,3,1,2,1,3,3,103577.03
164.96,8,4,2,1,1,9,5,189638.7
120.0,5,1,2,1,1,4,4,87410.55
174.14,6,2,2,1,1,4,5,120545.15
126.08,7,3,2,1,1,8,1,133897.23
97.04,4,1,1,1,1,4,3,65234.76
95.82,5,1,2,1,1,5,1,78221.5
142.35,6,2,2,1,1,6,1,118321.87
128.04,6,2,2,1,1,3,4,81536.57
107.84,5,2,1,1,1,4,1,73272.42
88.98,5,2,1,1,1,5,1,71594.57
122.73,5,2,1,1,1,8,6,131148.06
136.13,5,2,1,1,1,3,1,80821.99
175.55,7,2,2,2,1,8,3,177698.59
108.31,6,3,1,1,1,4,6,79549.58
125.04,7,3,2,1,1,9,6,151982.31
146.53,5,1,2,1,1,5,6,117765.99
195.5,8,4,2,1,1,4,3,132268.38
123.49,6,2,1,2,1,8,2,127835.6
183.32,9,3,4,1,1,7,2,177693.62
184.11,7,3,2,1,1,5,1,135700.77
171.7,6,2,2,1,1,8,5,174687.5
140.34,5,2,1,1,1,3,7,89580.03
178.18,8,3,3,1,1,3,4,110607.63
149.89,6,3,1,1,1,7,7,145427.65
154.94,6,2,2,1,1,7,3,143984.54
127.05,5,2,1,1,1,6,5,111297.63
178.41,7,2,2,2,1,9,3,193683.8
113.75,6,2,2,1,1,5,1,89036.72
111.45,5,2,1,1,1,6,5,102909.72
98.65,5,2,1,1,1,8,4,110020.75
109.91,4,1,1,1,1,8,5,114114.28
120.48,5,1,1,2,1,5,6,97363.0
102.22,5,2,1,1,1,5,6,86555.63
128.26,5,2,1,1,1,3,7,84336.05
106.87,6,2,1,2,1,7,7,111867.75
146.38,6,2,1,2,1,5,2,109182.94
161.02,9,4,2,2,1,8,4,171104.74
105.4,5,2,1,1,1,7,4,103068.29
146.37,5,1,2,1,1,9,5,163373.23
115.36,5,2,1,1,1,6,3,97324.25
206.83,8,3,3,1,1,5,4,159872.96
267.82,9,5,2,1,1,9,3,270317.77
155.16,8,3,3,1,1,9,4,181281.54
158.82,6,2,2,1,1,9,6,179345.75
180.12,7,4,1,1,1,4,6,126243.46
109.82,5,2,1,1,1,5,5,89282.28
81.87,4,1,1,1,1,5,7,73681.59
196.93,8,4,1,2,1,6,1,157008.75
86.51,4,1,1,1,1,6,1,75491.16
168.43,9,5,2,1,1,5,4,134796.51
109.74,6,3,1,1,1,9,2,123504.73
150.93,7,4,1,1,1,6,3,127594.68
188.57,7,3,2,1,1,8,4,190948.23
154.18,6,2,2,1,1,8,6,165077.27
159.79,8,4,1,2,1,3,1,93173.87
135.68,7,2,3,1,1,7,5,141109.45
187.6,8,3,3,1,1,7,1,170972.57
142.25,6,2,1,2,1,9,7,164388.37
111.97,5,2,1,1,1,4,2,76992.3
143.7,6,3,1,1,1,5,4,111029.65
102.38,5,1,2,1,1,3,4,66507.81
120.14,6,2,2,1,1,7,1,114801.38
179.22,6,2,1,2,1,3,4,104809.26
140.57,7,2,3,1,1,8,6,158852.58
118.92,6,2,2,1,1,4,6,89454.0
242.24,10,4,4,1,1,3,6,156137.73
104.06,5,2,1,1,1,4,3,76112.53
162.39,7,4,1,1,1,3,1,93199.99
111.14,6,3,1,1,1,8,7,124410.38
72.43,4,1,1,1,1,8,2,81925.0
135.0,7,3,2,1,1,9,6,162891.54
163.9,6,3,1,1,1,9,5,178156.1
151.72,6,3,1,1,1,3,4,94588.1
110.5,6,2,1,2,1,7,1,104396.79
145.05,8,4,2,1,1,9,3,166937.81
140.99,5,1,2,1,1,6,5,123604.62
208.16,8,3,2,2,1,8,2,204235.99
148.1,5,2,1,1,1,8,7,156314.31
74.09,4,1,1,1,1,4,4,58294.92
125.02,5,2,1,1,1,8,5,132784.09
178.12,7,3,2,1,1,9,6,198148.13
140.17,6,3,1,1,1,4,4,99200.69
171.29,6,2,2,1,1,8,2,165884.68
200.12,8,4,1,2,1,9,1,202561.55
148.16,6,3,1,1,1,3,2,87848.13
147.66,7,3,2,1,1,7,5,143176.38
170.45,6,3,1,1,1,4,1,112144.48
99.31,4,1,1,1,1,3,6,63978.67
182.47,8,4,2,1,1,8,6,194174.46
126.49,5,2,1,1,1,8,6,132889.69
117.2,6,3,1,1,1,7,2,110681.78
154.11,7,3,2,1,1,3,3,97300.35
136.09,6,3,1,1,1,6,7,123767.57
142.89,6,2,1,2,1,5,4,112055.19
105.69,6,2,2,1,1,9,6,131063.6
136.22,5,2,1,1,1,3,3,83409.54
183.53,7,3,1,2,1,8,3,177437.78
161.04,6,3,1,1,1,5,4,122978.03
158.9,6,2,2,1,1,8,4,162139.61
113.61,6,2,2,1,1,6,4,103494.24
201.01,7,4,1,1,1,3,1,114217.77
136.64,5,2,1,1,1,8,2,134572.19
184.02,7,4,1,1,1,7,1,160629.77
138.12,5,1,2,1,1,4,6,103153.69
119.22,5,2,1,1,1,8,7,129520.94
126.9,5,2,1,1,1,7,4,122930.55
184.21,8,3,3,1,1,7,1,168479.31
95.16,4,1,1,1,1,3,4,62005.14
87.6,5,2,1,1,1,5,6,77218.11
177.09,7,3,2,1,1,8,7,188091.24
184.3,7,3,2,1,1,6,2,151972.98
177.0,9,3,3,2,1,5,2,136405.52
203.72,8,3,2,2,1,5,5,161863.53
169.16,7,3,2,1,1,3,4,104233.53
78.68,4,1,1,1,1,8,1,86365.65
122.07,6,2,2,1,1,6,5,109965.69
256.28,9,3,3,2,1,8,2,245405.22
145.45,7,2,3,1,1,5,2,116045.27
180.67,7,2,2,2,1,8,3,182827.53
202.61,8,3,3,1,1,8,1,196369.38
169.27,7,3,1,2,1,8,5,172743.76
158.39,6,2,2,1,1,6,1,129695.73
103.95,5,2,1,1,1,4,6,77837.18
135.74,6,3,1,1,1,5,6,110193.54
229.93,8,5,1,1,1,6,3,183258.31
223.75,8,3,3,1,1,5,7,183550.65
98.4,5,2,1,1,1,3,7,65905.18
179.78,6,3,1,1,1,6,2,143755.15
124.15,7,2,3,1,1,7,3,126227.48
165.76,7,4,1,1,1,8,2,164605.13
97.54,5,2,1,1,1,5,3,78888.1
108.91,6,2,2,1,1,7,3,110167.55
153.94,7,2,2,2,1,7,5,149312.42
125.13,7,3,2,1,1,3,2,75419.53
144.27,6,3,1,1,1,7,1,130513.99
129.1,7,2,3,1,1,6,6,124457.07
98.48,5,2,1,1,1,4,5,75400.38
208.03,7,3,1,2,1,7,4,183817.21
196.98,7,3,1,2,1,3,7,122192.89
126.38,5,2,1,1,1,5,1,95148.34
141.52,7,3,2,1,1,3,3,87487.43
164.24,8,2,4,1,1,4,2,117534.42
200.53,8,5,1,1,1,8,1,188759.88
94.28,4,1,1,1,1,5,4,77814.17
171.33,9,3,3,2,1,7,2,165170.3
122.72,7,4,1,1,1,4,5,90541.05
198.45,8,3,2,2,1,4,4,139152.39
70.72,4,1,1,1,1,3,6,50795.24
161.11,8,4,2,1,1,9,2,175987.73
146.83,8,2,3,2,1,7,6,155774.46
175.86,6,2,2,1,1,4,5,122957.05
186.41,7,1,3,2,1,3,5,116968.67
137.19,6,3,1,1,1,8,1,136109.79
144.8,8,5,1,1,1,7,3,136479.34
72.94,4,1,1,1,1,6,6,71949.35
137.37,6,3,1,1,1,5,2,106320.54
157.59,6,2,1,2,1,4,6,112455.15
88.14,5,1,2,1,1,6,7,88056.47
181.79,7,3,2,1,1,3,3,110697.75
131.56,5,2,1,1,1,9,5,145078.37
143.92,5,1,2,1,1,5,2,108713.58
231.52,9,3,3,2,1,3,7,151888.81
113.21,6,3,1,1,1,3,1,68707.84
124.53,5,2,1,1,1,7,3,116284.43
157.7,9,4,3,1,1,3,7,109796.37
244.26,9,4,3,1,1,6,4,204956.59
172.42,6,1,3,1,1,7,3,160084.06
117.07,5,1,2,1,1,5,1,93638.36
143.77,5,2,1,1,1,7,6,139008.03
194.31,8,4,2,1,1,9,3,207254.19
169.07,7,2,2,2,1,4,2,115880.35
97.05,4,1,1,1,1,3,5,64498.13
209.0,8,3,3,1,1,9,6,233142.77
92.77,5,2,1,1,1,4,5,69948.1
176.26,8,2,4,1,1,6,7,164832.74
154.24,7,2,3,1,1,7,5,153608.81
120.51,6,2,2,1,1,9,5,142342.28
164.61,6,3,1,1,1,7,7,160159.67
100.73,5,2,1,1,1,8,1,102092.23
141.04,5,1,2,1,1,8,3,142897.89
120.01,6,2,2,1,1,3,3,72838.78
157.66,8,3,3,1,1,3,6,104994.69
175.27,7,4,1,1,1,9,1,178083.96
151.14,6,2,1,2,1,7,2,136965.96
143.61,5,2,1,1,1,7,2,128461.87
121.53,5,1,2,1,1,7,6,126404.7
169.79,6,3,1,1,1,5,6,134792.84
138.71,6,3,1,1,1,3,1,84369.44
162.38,7,2,2,2,1,4,2,111028.65
215.54,9,4,3,1,1,6,3,182035.89
166.19,6,1,2,2,1,5,6,134214.31
142.1,7,2,2,2,1,4,2,98683.05
121.34,5,2,1,1,1,8,4,124992.0
117.74,5,2,1,1,1,5,2,90477.17
127.43,7,4,1,1,1,3,1,77165.17
279.73,10,6,2,1,1,3,1,156481.73
191.37,7,2,2,2,1,9,2,202017.33
173.5,7,3,2,1,1,9,1,179909.08
178.65,7,3,2,1,1,8,4,181134.31
154.89,6,3,1,1,1,8,1,149458.9
112.56,5,2,1,1,1,4,1,75900.27
130.94,7,3,2,1,1,8,1,137382.42
171.66,6,2,1,2,1,3,4,106270.18
110.06,5,1,2,1,1,7,7,114230.47
135.71,5,2,1,1,1,7,7,130853.45
82.02,4,1,1,1,1,7,3,81525.74
112.65,6,3,1,1,1,4,2,81569.96
147.71,6,3,1,1,1,5,1,106610.87
114.96,5,1,2,1,1,7,2,110769.26
145.88,5,2,1,1,1,4,3,96936.69
118.63,4,1,1,1,1,5,4,95553.11
143.36,8,4,2,1,1,3,3,88511.82
126.05,7,4,1,1,1,9,1,140751.08
138.26,5,2,1,1,1,8,4,139059.79
113.89,6,2,1,2,1,3,7,77553.26
181.92,8,3,3,1,1,7,7,185413.07
113.73,6,3,1,1,1,5,3,92213.32
158.55,8,3,2,2,1,9,7,188842.11
168.8,7,3,1,2,1,7,3,154600.21
104.35,5,2,1,1,1,4,2,73431.92
190.21,8,4,2,1,1,9,6,212725.54
154.18,6,3,1,1,1,6,7,137306.29
157.46,7,3,2,1,1,5,5,127703.66
145.43,8,4,1,2,1,9,6,170945.01
75.53,4,1,1,1,1,7,6,79499.08
145.15,6,3,1,1,1,8,2,143766.73
168.46,8,3,3,1,1,8,6,183020.47
130.95,7,3,2,1,1,4,1,89409.23
149.08,6,3,1,1,1,4,5,105161.3
149.45,7,4,1,1,1,7,7,146085.91
237.52,8,3,3,1,1,9,5,254481.47
116.86,5,1,2,1,1,5,3,96089.43
97.76,4,1,1,1,1,5,1,75123.89
163.4,6,3,1,1,1,4,4,112767.39
150.5,7,3,2,1,1,6,1,124002.36
154.58,7,3,2,1,1,5,3,122521.07
142.25,5,1,2,1,1,7,2,130672.03
202.95,7,3,1,2,1,4,2,132571.27
171.19,8,4,2,1,1,8,3,172331.66
207.61,7,2,2,2,1,8,2,197213.82
112.83,6,2,2,1,1,5,7,96334.72
199.3,8,4,2,1,1,8,3,201135.86
95.85,5,2,1,1,1,6,7,92700.79
160.26,6,3,1,1,1,6,4,134741.79
130.21,5,2,1,1,1,9,6,147762.6
170.45,6,3,1,1,1,9,2,175038.27
153.13,6,2,1,2,1,8,6,160951.38
224.05,9,2,4,2,1,5,1,167626.98
137.17,7,3,2,1,1,6,4,123986.07
175.54,7,2,2,2,1,4,1,116769.02
171.2,7,3,2,1,1,8,5,178606.26
123.98,7,3,1,2,1,3,7,84589.71
103.93,4,1,1,1,1,3,6,66879.88
158.64,8,3,3,1,1,4,4,116531.05
238.94,8,4,2,1,1,4,5,164585.48
202.54,8,3,2,2,1,8,1,196088.97
159.0,6,2,2,1,1,5,7,129336.1
159.8,6,2,2,1,1,9,2,171231.34
174.1,6,2,2,1,1,5,1,128421.02
238.86,8,3,2,2,1,8,7,241231.76
136.25,6,3,1,1,1,5,2,104510.34
125.97,6,3,1,1,1,4,7,92723.02
145.87,6,3,1,1,1,5,4,114990.05
235.89,8,5,1,1,1,4,3,153992.8
118.43,5,2,1,1,1,7,7,116914.48
107.8,5,2,1,1,1,5,4,89140.19
108.53,5,2,1,1,1,3,6,71657.82
106.13,5,2,1,1,1,8,4,113483.7
161.57,6,3,1,1,1,3,4,98842.23
218.23,8,5,1,1,1,4,3,146032.55
170.9,7,4,1,1,1,9,6,188395.7
79.63,4,1,1,1,1,8,2,85669.31
126.73,6,2,2,1,1,8,7,142280.32
143.3,7,3,2,1,1,6,1,120466.99
146.29,8,3,3,1,1,8,1,152272.75
213.12,8,3,3,1,1,3,2,127993.44
261.51,9,3,4,1,1,9,6,288109.41
161.78,6,2,1,2,1,4,5,115741.82
198.46,7,2,3,1,1,5,4,153482.17
124.02,5,1,2,1,1,3,1,77158.8
176.94,7,2,2,2,1,6,4,151726.74
124.38,5,2,1,1,1,3,4,76830.89
122.08,6,3,1,1,1,6,2,104577.96
151.65,7,3,1,2,1,5,1,112525.58
141.12,7,3,2,1,1,4,1,99825.59
100.15,4,1,1,1,1,8,3,107562.18
160.11,6,3,1,1,1,9,1,163940.87
200.48,7,2,2,2,1,6,6,175122.75
149.28,5,2,1,1,1,8,1,140302.86
179.75,7,3,2,1,1,8,2,177166.74
146.96,5,2,1,1,1,8,6,152690.17
191.43,7,2,3,1,1,9,4,213526.14
98.64,5,2,1,1,1,5,4,81784.64
151.29,6,3,1,1,1,6,2,124372.33
139.18,7,2,3,1,1,6,5,130361.22
160.28,6,2,1,2,1,7,4,148780.28
134.38,7,2,3,1,1,4,1,97045.0
152.4,6,3,1,1,1,7,6,147134.3
196.17,7,4,1,1,1,3,1,111021.58
121.87,6,2,2,1,1,3,3,75890.35
136.53,7,3,2,1,1,4,1,94369.74
199.28,7,4,1,1,1,7,1,169957.27
102.15,5,1,2,1,1,7,1,98810.4
107.38,5,2,1,1,1,4,3,76136.79
126.26,6,2,2,1,1,5,1,100945.12
238.98,9,4,3,1,1,5,5,184461.86
127.96,6,2,2,1,1,3,7,85363.16
204.74,8,3,2,2,1,9,4,218861.2
151.37,6,2,1,2,1,4,6,107871.38
190.36,7,2,3,1,1,5,2,144366.17
172.22,9,3,3,2,1,3,1,104990.25
199.51,7,2,2,2,1,8,6,205281.03
202.9,8,2,4,1,1,9,4,227518.6
163.59,7,3,2,1,1,8,1,159935.93
207.72,7,2,3,1,1,6,7,185863.07
127.02,6,2,2,1,1,6,7,116953.35
128.99,5,2,1,1,1,4,3,91178.05
175.84,7,2,2,2,1,3,6,111650.79
179.33,6,3,1,1,1,9,3,184837.94
189.7,7,3,2,1,1,3,3,114201.02
133.59,6,2,2,1,1,4,3,97251.19
178.82,6,2,1,2,1,8,6,178764.7
115.19,6,3,1,1,1,3,7,77420.05
113.71,6,2,2,1,1,8,7,129866.05
155.84,7,3,2,1,1,9,1,168488.47
123.64,5,2,1,1,1,7,5,116298.2
179.54,10,5,3,1,1,4,3,127870.45
177.48,6,3,1,1,1,3,2,98979.33
112.62,6,3,1,1,1,4,4,80284.96
126.32,5,1,2,1,1,3,5,80078.17
141.06,6,1,2,2,1,8,2,142219.14
74.21,4,1,1,1,1,8,5,86865.0
145.12,6,3,1,1,1,9,3,156967.55
107.98,4,1,1,1,1,7,2,100941.68
189.95,8,4,2,1,1,9,6,212583.53
140.7,6,3,1,1,1,8,1,139742.17
142.63,8,4,2,1,1,3,3,91452.18
109.14,4,1,1,1,1,9,1,114884.42
147.31,6,2,1,2,1,8,4,149104.94
194.03,8,3,2,2,1,6,4,165504.08
179.66,7,3,2,1,1,6,6,157073.11
155.5,8,2,4,1,1,8,2,164832.5
199.93,7,3,1,2,1,5,6,153920.99
181.09,7,3,2,1,1,7,6,171133.31
157.31,7,3,2,1,1,5,6,128095.52
128.47,5,2,1,1,1,6,6,115920.16
119.93,6,2,2,1,1,4,6,92923.63
141.54,5,1,2,1,1,3,5,88896.76
187.13,7,2,3,1,1,5,7,153141.74
221.05,9,4,2,2,1,7,6,211398.34
97.02,5,2,1,1,1,9,7,116473.36
123.01,7,2,3,1,1,9,2,146443.21
202.45,8,3,3,1,1,7,3,186829.35
147.07,7,3,2,1,1,9,3,164198.19
173.38,7,3,2,1,1,9,5,192986.33
119.9,5,1,2,1,1,9,4,140049.99
100.12,5,2,1,1,1,9,1,108790.27
111.45,5,1,1,2,1,5,3,88060.44
95.06,4,1,1,1,1,7,6,95820.67
186.21,7,3,2,1,1,7,6,178806.33
113.82,4,1,1,1,1,4,2,78486.8
143.89,7,2,3,1,1,6,6,137252.96
178.3,7,2,3,1,1,8,1,176225.78
109.79,6,2,1,2,1,4,5,83634.92
145.19,5,2,1,1,1,5,6,114401.77
145.54,7,2,2,2,1,7,6,145508.51
148.74,5,2,1,1,1,8,5,150450.58
129.33,7,3,1,2,1,5,6,107749.48
154.47,6,2,2,1,1,7,6,148757.24
175.08,7,3,1,2,1,5,5,136270.72
157.13,7,4,1,1,1,6,3,131965.12
157.16,8,3,2,2,1,6,2,136609.65
239.55,8,4,2,1,1,4,5,161216.53
109.1,5,2,1,1,1,6,5,96287.23
106.04,4,1,1,1,1,7,6,105576.81
120.98,5,2,1,1,1,7,5,114993.91
112.82,6,3,1,1,1,3,5,71577.66
143.76,7,4,1,1,1,9,4,163534.47
176.02,7,2,3,1,1,7,5,173098.3
207.01,8,5,1,1,1,5,5,157870.66
95.19,4,1,1,1,1,5,5,77033.76
158.35,8,3,2,2,1,7,5,155182.4
198.01,8,4,2,1,1,7,4,185747.85
98.26,5,1,1,2,1,3,7,63246.54
125.02,5,2,1,1,1,5,6,101165.44
157.37,6,3,1,1,1,4,3,103649.12
208.73,7,1,3,2,1,8,2,206743.08
90.03,4,1,1,1,1,8,7,102589.95
118.68,4,1,1,1,1,9,3,128565.48
111.6,5,2,1,1,1,8,4,119293.23
157.21,6,3,1,1,1,3,4,94495.88
194.61,7,3,2,1,1,8,4,193642.27
83.93,4,1,1,1,1,3,3,52729.36
162.2,6,2,1,2,1,5,1,119706.71
127.01,6,2,2,1,1,8,1,130879.38
176.5,6,3,1,1,1,9,2,180883.27
141.69,7,3,2,1,1,8,1,142940.63
192.77,8,4,1,2,1,8,4,194858.64
235.19,8,3,3,1,1,7,3,214765.59
172.82,6,3,1,1,1,7,1,151272.52
74.02,4,1,1,1,1,9,2,87246.71
103.52,4,1,1,1,1,5,7,89461.31
127.6,7,4,1,1,1,6,7,119509.25
130.48,7,4,1,1,1,3,1,79478.59
145.93,7,4,1,1,1,6,2,124152.02
129.44,7,4,1,1,1,9,5,151675.36
92.1,5,2,1,1,1,9,5,114167.79
187.73,7,2,2,2,1,4,1,123471.4
114.86,5,2,1,1,1,7,3,107351.86
105.87,6,3,1,1,1,7,7,109778.21
194.89,7,4,1,1,1,8,3,188491.6
107.25,6,3,1,1,1,7,2,101428.24
165.91,6,2,1,2,1,6,5,141334.64
142.73,6,2,1,2,1,8,1,140673.6
95.11,4,1,1,1,1,6,1,83246.61
195.28,9,4,2,2,1,3,7,127886.4
188.69,9,4,3,1,1,7,1,173784.87
125.13,6,2,2,1,1,9,5,150407.21
176.64,6,3,1,1,1,6,2,139162.63
110.93,5,2,1,1,1,8,2,111324.76
138.44,7,3,2,1,1,5,7,116226.15
136.75,6,3,1,1,1,9,2,149270.51
111.23,6,3,1,1,1,7,1,105178.48
205.75,9,5,2,1,1,4,4,144511.69
92.64,5,2,1,1,1,3,3,57746.07
131.34,6,3,1,1,1,6,5,117186.83
204.44,7,3,2,1,1,5,5,157952.11
179.02,8,4,2,1,1,9,6,205167.01
81.73,4,1,1,1,1,3,4,53377.62
133.35,7,2,3,1,1,7,2,132309.58
114.87,5,1,1,2,1,9,1,126676.84
140.57,6,2,1,2,1,9,5,158747.98
165.62,6,2,2,1,1,8,1,158318.31
188.05,8,4,1,2,1,3,1,110592.43
153.56,6,3,1,1,1,4,1,102539.66
142.35,7,3,1,2,1,5,7,120457.71
142.92,5,2,1,1,1,5,4,109713.39
